genre_id,movie_id
14,473705
12,473705
5,473705
8,1135487
17,1135487
11,1135487
5,1135487
8,120764
9,120764
4,120764
1,443632
17,443632
5,443632
2,762125
7,762125
8,762125
9,762125
4,762125
1,253754
2,253754
4,253754
5,253754
8,138524
17,138524
11,138524
14,2083383
16,2083383
17,1226273
14,1226273
12,1226273
5,1226273
18,120004
12,120004
4,120004
5,120004
8,289848
17,289848
1,1034331
17,1034331
14,1034331
12,1034331
5,1034331
20,821642
14,821642
21,821642
14,146984
3,146984
16,146984
2,181875
8,181875
14,181875
21,181875
7,455499
8,455499
9,455499
3,455499
1,329774
2,329774
17,329774
5,329774
1,822847
3,822847
18,822847
4,822847
5,822847
2,165982
7,165982
8,165982
14,165982
9,165982
3,165982
11,165982
18,119081
4,119081
5,119081
1,848228
2,848228
4,848228
14,259288
3,259288
12,259288
11,259288
5,259288
17,387877
14,387877
12,387877
5,387877
1,454824
2,454824
14,454824
15,454824
11,454824
19,454824
1,272020
14,272020
5,272020
18,134983
4,134983
5,134983
14,1837709
3,1837709
12,1837709
11,1837709
3,1538403
18,1538403
12,1538403
11,1538403
2,765476
8,765476
9,765476
11,765476
4,765476
14,382628
18,382628
5,382628
8,131369
14,131369
2,494238
9,494238
3,494238
1,831887
17,831887
3,831887
5,831887
1,3045616
8,3045616
12,3045616
11,3045616
1,460780
2,460780
3,460780
5,460780
2,294357
14,294357
11,294357
19,294357
1,4591310
2,4591310
3,4591310
1,326905
14,326905
19,326905
1,1431045
2,1431045
8,1431045
11,1431045
4,1431045
8,120701
14,120701
1,2179136
20,2179136
14,2179136
15,2179136
5,2179136
19,2179136
8,115341
9,115341
3,115341
8,425123
3,425123
11,425123
8,158622
9,158622
11,158622
4,158622
1,95956
2,95956
5,95956
19,95956
8,379865
14,379865
11,379865
16,379865
8,2479478
13,2479478
8,1314228
14,1314228
11,1314228
8,2234155
1,1220634
2,1220634
18,1220634
4,1220634
1,485985
2,485985
14,485985
15,485985
19,485985
8,159206
11,159206
14,118971
12,118971
5,118971
8,1232200
1,116136
2,116136
3,116136
1,367479
8,367479
17,367479
14,367479
1,1071875
3,1071875
5,1071875
14,238112
21,238112
11,238112
19,238112
8,1986770
11,1986770
1,395699
8,395699
14,395699
9,395699
5,395699
1,351977
17,351977
8,109830
14,109830
7,952640
8,952640
9,952640
3,952640
21,952640
8,212338
2,114148
7,114148
14,114148
9,114148
15,114148
10,114148
11,114148
1,78346
2,78346
14,78346
11,78346
4,78346
8,117218
11,117218
4,117218
8,386588
11,386588
1,119190
2,119190
8,119190
9,119190
11,119190
8,328828
11,328828
20,1535109
14,1535109
5,1535109
8,1279935
17,1279935
11,1279935
5,1279935
8,112642
9,112642
3,112642
1,455944
17,455944
5,455944
8,252076
14,252076
11,252076
1,112740
14,112740
5,112740
19,112740
20,454921
14,454921
14,408790
12,408790
5,408790
14,109635
5,109635
14,120632
3,120632
11,120632
1,266697
8,131325
1,118480
2,118480
14,118480
4,118480
1,378194
17,378194
14,378194
5,378194
1,98439
8,98439
17,98439
5,98439
8,104070
3,104070
18,104070
1,184894
2,184894
8,184894
13,184894
1,116253
2,116253
5,116253
8,1396218
9,1396218
3,1396218
1,865556
2,865556
3,865556
2,1621039
7,1621039
8,1621039
9,1621039
1,103644
18,103644
4,103644
20,116250
14,116250
15,116250
10,116250
1,122690
2,122690
17,122690
5,122690
2,116409
14,116409
18,116409
5,116409
7,1109624
8,1109624
9,1109624
3,1109624
1,269347
17,269347
14,269347
5,269347
14,128278
5,128278
8,338466
8,839980
16,839980
2,1430626
7,1430626
8,1430626
9,1430626
17,824747
14,824747
12,824747
5,824747
1,115857
14,115857
4,115857
5,115857
1,116277
14,116277
16,116277
5,116277
14,293508
10,293508
11,293508
5,293508
20,414055
14,414055
15,414055
19,414055
1,402022
4,402022
14,279111
15,279111
19,279111
1,120390
5,120390
8,780567
14,780567
9,780567
3,780567
2,2281587
8,2281587
17,2281587
9,2281587
10,2281587
1,167456
2,167456
8,167456
9,167456
4,167456
14,1126591
21,1126591
10,1126591
11,1126591
14,344510
12,344510
11,344510
19,344510
17,160184
18,160184
12,160184
5,160184
1,187738
18,187738
4,187738
5,187738
14,814314
11,814314
1,1308729
5,1308729
17,99674
14,99674
8,368709
14,368709
11,368709
8,463034
11,463034
1,81573
2,81573
11,81573
4,81573
8,299930
17,299930
11,299930
14,405676
5,405676
1,162650
17,162650
5,162650
2,118617
7,118617
14,118617
9,118617
3,118617
10,118617
12,118617
11,118617
14,203009
10,203009
11,203009
17,249478
12,249478
5,249478
20,1355683
17,1355683
14,1355683
14,418689
15,418689
19,418689
17,1197624
14,1197624
5,1197624
1,462322
18,462322
5,462322
14,120603
15,120603
18,120603
14,338216
11,338216
16,338216
20,264464
17,264464
14,264464
14,1790885
15,1790885
5,1790885
8,452594
14,452594
11,452594
8,795421
9,795421
10,795421
11,795421
8,817230
11,817230
1,377818
2,377818
8,377818
14,120863
19,120863
8,1488555
3,1488555
20,125664
8,125664
14,125664
20,112641
17,112641
14,112641
1,1179034
5,1179034
1,245803
8,245803
3,245803
8,183505
7,414853
8,414853
9,414853
8,790604
9,790604
2,1259571
14,1259571
3,1259571
11,1259571
2,126029
7,126029
8,126029
9,126029
3,126029
11,1385826
4,1385826
5,1385826
1,102798
2,102798
14,102798
11,102798
8,116695
14,116695
11,116695
16,116695
8,1637725
3,1637725
8,119822
14,119822
11,119822
20,129290
8,129290
14,129290
11,129290
8,1229340
8,280590
11,280590
12,1650062
4,1650062
5,1650062
20,195685
14,195685
8,251127
11,251127
1,2294449
8,2294449
17,2294449
14,110148
3,110148
18,110148
8,1068680
11,1068680
1,1489889
8,1489889
17,1489889
8,120686
14,120686
8,1528854
9,1528854
2,2180411
8,2180411
14,2180411
3,2180411
10,2180411
17,454848
14,454848
12,454848
5,454848
1,120784
17,120784
14,120784
5,120784
1,112715
2,112715
12,112715
4,112715
8,1389137
14,1389137
9,1389137
14,448011
12,448011
4,448011
5,448011
8,427229
11,427229
18,377109
12,377109
8,1570728
14,1570728
11,1570728
7,356634
8,356634
9,356634
3,356634
8,388419
9,388419
20,1210166
14,1210166
16,1210166
1,114069
14,114069
5,114069
1,2024469
12,2024469
5,2024469
1,1075417
2,1075417
9,1075417
3,1075417
4,1075417
5,1075417
1,434409
14,434409
5,434409
1,300471
2,300471
8,300471
17,4192812
14,4192812
2,381971
7,381971
8,381971
9,381971
2,400497
8,400497
9,400497
3,400497
11,400497
16,400497
17,260866
14,260866
12,260866
5,260866
1,1428538
3,1428538
18,1428538
14,250797
5,250797
1,1464540
2,1464540
4,1464540
5,1464540
1,4172430
14,4172430
5,4172430
19,4172430
2,2262227
7,2262227
8,2262227
9,2262227
3,2262227
11,2262227
17,408345
5,408345
1,118548
17,118548
14,118548
5,118548
1,119173
14,119173
19,119173
14,119174
12,119174
5,119174
2,384537
18,384537
12,384537
8,191397
16,191397
8,1605630
1,120768
17,120768
14,120768
12,120768
5,120768
1,2106361
5,2106361
1,109254
8,109254
17,109254
5,109254
8,99700
3,99700
18,99700
17,1872194
14,1872194
1,119874
5,119874
1,318627
18,318627
4,318627
5,318627
8,317198
14,317198
11,317198
17,313443
14,313443
11,313443
5,313443
1,110725
2,110725
5,110725
1,424774
2,424774
9,424774
3,424774
2,163978
14,163978
5,163978
8,350028
14,350028
11,350028
1,1186367
17,1186367
5,1186367
14,126916
11,126916
16,126916
17,108967
14,108967
12,108967
8,117765
17,117765
14,117765
5,117765
8,1392197
9,1392197
14,1212419
3,1212419
1,112401
17,112401
5,112401
17,367959
14,367959
5,367959
8,160916
14,160916
11,160916
1,1517260
2,1517260
11,1517260
4,1517260
5,1517260
1,264395
17,264395
14,264395
12,264395
5,264395
1,309377
17,309377
14,309377
12,309377
5,309377
1,963178
17,963178
14,963178
12,963178
5,963178
1,116225
2,116225
4,116225
5,116225
14,2355844
12,2355844
5,2355844
1,129167
2,129167
7,129167
8,129167
14,129167
9,129167
4,129167
2,362270
8,362270
14,362270
1,1124037
20,1124037
14,1124037
15,1124037
19,1124037
17,289992
14,289992
5,289992
1,331933
8,331933
1,2199571
17,2199571
14,2199571
5,2199571
17,765443
12,765443
5,765443
1,378109
2,378109
17,378109
5,378109
2,151137
20,151137
14,151137
15,151137
19,151137
2,1240982
8,1240982
3,1240982
14,1462041
12,1462041
5,1462041
17,119592
14,119592
5,119592
2,109190
8,109190
17,109190
14,109190
9,109190
14,114345
11,114345
20,977855
14,977855
5,977855
1,2189221
14,2189221
4,2189221
1,421054
20,421054
17,421054
14,421054
5,421054
17,113451
14,113451
5,113451
1,1034032
4,1034032
5,1034032
14,1559547
3,1559547
11,1559547
8,266452
17,266452
14,266452
5,266452
8,1608290
8,315824
17,315824
8,181151
4,181151
1,1502404
3,1502404
5,1502404
1,891592
17,891592
14,891592
12,891592
5,891592
1,267804
4,267804
5,267804
14,3006802
11,3006802
4,3006802
1,98987
2,98987
8,98987
17,98987
21,98987
12,98987
8,1131729
14,1131729
21,1131729
17,181865
14,181865
5,181865
1,97576
2,97576
3,97576
14,1781769
11,1781769
1,1823672
17,1823672
14,1823672
4,1823672
5,1823672
17,145681
14,145681
12,145681
5,145681
17,258000
14,258000
5,258000
18,473553
5,473553
1,120188
2,120188
8,120188
14,120188
19,120188
17,1014763
14,1014763
5,1014763
2,250687
8,250687
14,272152
12,272152
4,272152
8,35423
3,35423
11,35423
8,230030
3,230030
11,230030
17,87089
14,87089
21,87089
2,381849
17,381849
14,381849
13,381849
1,2446042
5,2446042
17,120780
14,120780
11,120780
5,120780
8,115798
14,115798
5,115798
14,150433
11,150433
19,150433
1,99422
8,99422
17,99422
21,99422
11,99422
5,99422
17,155267
11,155267
5,155267
20,200027
8,200027
14,200027
14,69293
12,69293
4,69293
2,308353
7,308353
8,308353
9,308353
3,308353
14,117002
18,117002
11,117002
5,117002
8,119738
11,119738
8,265029
11,265029
14,278504
12,278504
5,278504
1,117731
2,117731
14,117731
4,117731
5,117731
1,1075747
14,1075747
3,1075747
5,1075747
13,1075747
1,115956
14,115956
12,115956
5,115956
19,115956
8,119528
3,119528
11,119528
20,1355631
17,1355631
14,1355631
5,1355631
14,84132
15,84132
19,84132
8,109813
9,109813
3,109813
1,1397280
17,1397280
5,1397280
8,306047
1,212346
8,212346
17,212346
11,212346
1,373051
2,373051
9,373051
3,373051
4,373051
8,368933
9,368933
11,368933
17,107798
14,107798
12,107798
5,107798
17,109446
14,109446
12,109446
5,109446
2,825232
8,825232
14,825232
1,105112
5,105112
8,369735
11,369735
17,1392214
14,1392214
12,1392214
5,1392214
17,139654
14,139654
5,139654
2,177789
8,177789
4,177789
8,257106
2,1204342
8,1204342
9,1204342
10,1204342
1,120611
18,120611
14,393162
16,393162
14,264472
5,264472
1,118615
2,118615
18,118615
5,118615
8,200550
14,200550
21,200550
11,200550
8,314331
14,314331
11,314331
2,120623
7,120623
8,120623
9,120623
3,120623
1,111255
17,111255
14,111255
11,111255
5,111255
8,117918
14,117918
11,117918
16,117918
8,63829
9,63829
8,384642
9,384642
11,384642
16,384642
2,371724
8,371724
4,371724
8,396592
9,396592
3,396592
11,396592
1,432021
18,432021
4,432021
5,432021
8,1086772
11,1086772
2,408985
8,408985
14,408985
1,110997
2,110997
17,110997
5,110997
14,113419
9,113419
3,113419
17,1615065
14,1615065
5,1615065
1,337921
17,337921
5,337921
1,274166
2,274166
8,274166
2,429589
7,429589
8,429589
9,429589
3,429589
1,87182
2,87182
4,87182
14,959337
11,959337
1,450232
17,450232
14,450232
5,450232
1,364970
2,364970
4,364970
5,364970
1,116421
8,116421
17,116421
14,116421
5,116421
8,117108
11,117108
4,117108
2,775552
8,775552
9,775552
3,775552
4,775552
17,237572
14,237572
12,237572
5,237572
8,395251
10,395251
1,1343727
4,1343727
1,117331
2,117331
8,117331
3,117331
14,149624
11,149624
13,149624
20,113987
14,113987
15,113987
12,1139328
5,1139328
1,118956
2,118956
18,118956
4,118956
1,1046997
17,1046997
14,1046997
5,1046997
19,1046997
14,473444
11,473444
1,814022
17,814022
5,814022
8,246464
17,246464
5,246464
14,484740
11,484740
14,2521668
3,2521668
18,2521668
12,2521668
1,120107
5,120107
1,1634122
2,1634122
8,1634122
17,1634122
1,249516
7,249516
8,249516
9,249516
3,249516
20,1024648
14,1024648
15,1024648
5,1024648
1,106977
2,106977
17,106977
14,106977
12,106977
5,106977
1,1038919
8,1038919
11,1038919
17,117665
14,117665
5,117665
1,89880
2,89880
5,89880
19,89880
14,116731
5,116731
7,32910
9,32910
3,32910
10,32910
2,80855
14,80855
13,80855
1,401855
2,401855
3,401855
4,401855
5,401855
14,181536
8,191754
14,191754
1,342258
17,342258
14,342258
5,342258
8,253867
11,253867
14,106918
12,106918
5,106918
14,1438254
3,1438254
11,1438254
1,472399
17,472399
5,472399
1,1232829
8,1232829
17,1232829
8,125439
14,125439
11,125439
2,120630
7,120630
8,120630
14,120630
9,120630
8,343135
11,343135
8,103859
14,103859
11,103859
1,2404463
8,2404463
17,2404463
20,56937
14,56937
15,56937
11,56937
1,1648179
8,1648179
16,1648179
17,257756
14,257756
12,257756
5,257756
8,117057
14,117057
11,117057
14,265349
18,265349
12,265349
5,265349
8,889583
1,97742
2,97742
5,97742
3,1486185
18,1486185
12,1486185
5,1486185
1,179626
17,179626
14,179626
5,179626
2,108255
8,108255
9,108255
3,108255
4,108255
17,399295
14,399295
5,399295
1,1598828
8,1598828
17,1598828
11,1598828
5,1598828
8,2788710
1,1032751
3,1032751
13,1032751
8,55689
19,55689
1,1149361
8,1149361
17,1149361
14,298203
21,298203
2,1220911
7,1220911
8,1220911
9,1220911
1,183790
2,183790
11,183790
1,288045
8,288045
3,288045
14,167404
12,167404
5,167404
1,1568338
17,1568338
5,1568338
8,1053810
17,1800241
14,1800241
8,1041829
14,1041829
11,1041829
17,150377
12,150377
5,150377
2,96874
8,96874
4,96874
1,2872732
4,2872732
5,2872732
14,2322441
11,2322441
1,338459
2,338459
8,338459
9,338459
4,338459
17,117913
14,117913
5,117913
8,349205
9,349205
1,1091191
20,1091191
14,1091191
5,1091191
19,1091191
8,104694
14,104694
16,104694
18,3065204
12,3065204
5,3065204
20,1285016
14,1285016
8,1001508
14,1001508
11,1001508
8,362120
18,134084
12,134084
2,99088
8,99088
4,99088
13,99088
8,2561572
17,2561572
3,103874
18,103874
11,103874
20,1135503
14,1135503
11,1135503
20,453562
14,453562
16,453562
17,134119
14,134119
5,134119
8,2096672
2,397313
14,397313
9,397313
8,2361509
14,2361509
1,2869728
8,2869728
1,104691
2,104691
14,104691
11,104691
19,104691
20,350258
14,350258
21,350258
17,401792
5,401792
17,443274
14,443274
12,443274
5,443274
8,1155056
11,1155056
8,256380
14,256380
3,256380
11,256380
14,102138
15,102138
5,102138
8,421729
17,421729
2,236493
8,236493
17,236493
11,236493
20,1809398
14,1809398
16,1809398
19,1809398
8,974661
14,974661
9,974661
3,974661
11,974661
8,2203939
11,2203939
18,1144884
14,3682448
15,3682448
5,3682448
1,159273
14,159273
5,159273
19,159273
8,1226229
21,1226229
8,358135
14,358135
11,358135
1,122718
2,122718
8,122718
9,122718
4,122718
1,120177
18,120177
1,245844
2,245844
14,245844
11,245844
5,245844
17,1189340
14,1189340
5,1189340
14,482571
12,482571
4,482571
5,482571
8,2170439
17,2170439
2,765446
7,765446
8,765446
9,765446
4,765446
1,472043
2,472043
14,472043
5,472043
1,93428
2,93428
5,93428
1,1424381
2,1424381
4,1424381
5,1424381
8,91396
17,91396
11,91396
12,363988
5,363988
14,410297
3,410297
11,410297
18,397101
12,397101
5,397101
8,1462769
14,1462769
9,1462769
3,1462769
8,866439
11,866439
20,1742044
14,1742044
21,1742044
10,1742044
17,119978
14,119978
5,119978
18,348836
12,348836
5,348836
14,118607
15,118607
2,104839
14,104839
11,104839
1,758730
18,758730
4,758730
5,758730
8,110989
9,110989
14,174480
11,174480
8,758766
21,758766
11,758766
2,1092026
8,1092026
4,1092026
8,1694020
14,1694020
18,1262416
12,1262416
12,134273
5,134273
20,101761
14,101761
21,101761
10,101761
8,1956620
8,162983
14,162983
18,1622979
8,130121
17,130121
11,130121
14,223897
8,332047
14,332047
11,332047
16,332047
7,169414
8,169414
9,169414
8,817538
14,817538
8,2557490
13,2557490
1,111143
2,111143
17,111143
3,111143
12,111143
5,111143
2,477302
14,477302
12,477302
8,1126618
14,1126618
11,1126618
20,430308
17,430308
14,430308
21,430308
1,160009
2,160009
17,160009
5,160009
14,294870
10,294870
11,294870
17,163983
14,163983
18,163983
5,163983
8,129280
18,116654
4,116654
5,116654
1,246544
2,246544
11,246544
20,467200
14,467200
15,467200
11,467200
14,230838
11,230838
18,444682
5,444682
17,70379
14,70379
11,70379
5,70379
8,110971
14,110971
1,1657507
17,1657507
14,1657507
5,1657507
2,120800
7,120800
8,120800
14,120800
9,120800
3,120800
10,120800
17,269095
14,269095
12,269095
5,269095
14,132512
11,132512
1,329691
8,329691
17,329691
14,115907
5,115907
14,114436
20,422720
14,422720
15,422720
11,422720
1,113552
17,113552
5,113552
1,208988
17,208988
14,208988
5,208988
14,1649419
5,1649419
1,93278
2,93278
8,93278
21,93278
5,93278
2,432283
7,432283
8,432283
17,432283
9,432283
8,282687
11,282687
8,104850
11,104850
4,104850
5,104850
8,211915
11,211915
8,363282
17,363282
9,363282
11,363282
8,375173
14,375173
11,375173
20,1430615
14,1430615
11,1430615
14,120646
17,295254
18,295254
5,295254
1,450405
2,450405
3,450405
5,450405
8,266489
8,1111948
14,1111948
21,1111948
1,81400
2,81400
14,81400
5,81400
1,176269
4,176269
1,1188729
18,1188729
12,1188729
4,1188729
5,1188729
14,160399
12,160399
4,160399
5,160399
1,283160
2,283160
5,283160
8,189192
3,189192
4,189192
2,448134
4,448134
5,448134
8,763831
14,763831
2,361500
7,361500
8,361500
3,361500
11,361500
1,2515034
17,2515034
14,2515034
12,2515034
5,2515034
1,457495
2,457495
9,457495
5,457495
8,113243
17,113243
14,113243
5,113243
2,455782
8,455782
14,455782
11,455782
5,455782
19,455782
8,110074
3,110074
1,913968
14,913968
15,913968
11,913968
19,913968
14,374089
15,374089
19,374089
1,1706620
14,1706620
4,1706620
5,1706620
2,961097
7,961097
8,961097
3,961097
21,961097
11,961097
8,357054
1,109506
14,109506
3,109506
1,2631186
2,2631186
14,2631186
3,2631186
19,2631186
14,452694
3,452694
11,452694
4,452694
8,490084
11,490084
1,232500
17,232500
5,232500
7,1142977
8,1142977
9,1142977
18,1142977
4,1142977
1,379786
2,379786
4,379786
5,379786
20,312329
14,312329
11,312329
16,312329
1,86393
8,86393
4,86393
8,1661382
16,1661382
1,425637
2,425637
14,425637
15,425637
19,425637
8,256415
11,256415
8,1142988
11,1142988
8,117608
1,287717
2,287717
8,287717
9,287717
4,287717
1,111280
2,111280
12,111280
4,111280
5,111280
1,1462900
20,1462900
14,1462900
14,1067583
11,1067583
8,115082
9,115082
4,115082
2,2911342
7,2911342
9,2911342
3,2911342
20,174856
14,174856
16,174856
17,278435
14,278435
5,278435
8,125022
17,125022
11,125022
1,3450650
8,3450650
17,3450650
14,225071
11,225071
8,279889
14,279889
12,142688
5,142688
17,116259
14,116259
12,116259
5,116259
14,202470
21,202470
2,118158
14,118158
18,84787
12,84787
4,84787
1,1411250
4,1411250
5,1411250
17,119210
12,119210
5,119210
1,193560
2,193560
14,193560
5,193560
13,193560
2,970411
9,970411
3,970411
4,970411
14,1560747
2,437954
8,437954
15,437954
11,437954
20,469903
14,469903
16,469903
1,2304933
2,2304933
4,2304933
5,2304933
14,3076658
16,3076658
17,840361
14,840361
5,840361
8,1586265
14,1586265
11,1586265
8,887883
14,887883
2,410377
8,410377
9,410377
3,410377
1,1979320
20,1979320
14,1979320
16,1979320
14,175880
1,1385867
8,1385867
17,1385867
8,1292566
11,1292566
14,1564349
9,1564349
17,251160
14,251160
5,251160
1,181316
8,181316
17,181316
5,181316
8,1723121
17,1723121
1,972558
2,972558
4,972558
1,118771
17,118771
14,118771
12,118771
5,118771
1,86006
2,86006
5,86006
8,1231587
4,1231587
14,2978462
9,2978462
1,184858
2,184858
17,184858
14,184858
9,184858
3,184858
11,184858
5,184858
1,266465
17,266465
14,266465
5,266465
14,116410
15,116410
14,120834
12,120834
11,120834
5,120834
14,1161864
18,1161864
12,1161864
5,1161864
14,119177
4,119177
5,119177
20,141399
8,141399
11,141399
2,482603
7,482603
8,482603
9,482603
4,482603
8,325537
8,1119646
1,2888046
20,2888046
14,2888046
15,2888046
1,145660
2,145660
8,145660
17,145660
1,96895
2,96895
20,1316616
14,1316616
19,1316616
1,104714
17,104714
5,104714
20,878804
14,878804
16,878804
1,4085584
8,4085584
17,4085584
1,227538
2,227538
8,227538
9,227538
4,227538
8,1499658
17,1499658
2,1403865
14,1403865
13,1403865
8,458352
14,458352
11,458352
2,79945
12,79945
4,79945
8,2024432
17,2024432
17,101540
5,101540
17,478087
14,478087
5,478087
8,3152624
11,3152624
8,372237
11,372237
14,116209
11,116209
19,116209
17,119488
14,119488
12,119488
5,119488
2,405325
8,405325
9,405325
4,405325
8,119360
1,114508
18,114508
4,114508
5,114508
18,209958
4,209958
5,209958
1,120744
2,120744
20,1028576
14,1028576
9,1028576
15,1028576
16,1028576
1,453556
2,453556
7,453556
8,453556
9,453556
3,453556
4,453556
20,316465
14,316465
16,316465
8,1632708
11,1632708
8,4438848
20,2140373
8,2140373
14,2140373
15,2140373
21,2140373
20,104797
14,104797
15,104797
11,104797
8,1758830
8,976238
9,976238
1,834001
2,834001
3,834001
4,834001
5,834001
8,762114
11,762114
8,437863
11,437863
16,437863
8,417001
11,417001
20,119008
17,119008
14,119008
1,120804
18,120804
4,120804
8,335245
17,335245
5,335245
1,467197
17,467197
14,467197
12,467197
5,467197
1,1637688
4,1637688
5,1637688
8,1212436
11,1212436
8,491152
14,491152
11,491152
14,2368645
11,2368645
2,265087
8,265087
3,265087
8,74174
14,74174
9,74174
16,74174
1,111301
2,111301
8,111301
5,111301
20,253474
14,253474
19,253474
18,120681
12,120681
5,120681
14,762121
9,762121
3,762121
14,376541
11,376541
20,1616195
17,1616195
14,1616195
18,790686
12,790686
14,238546
3,238546
18,238546
1,100403
18,100403
4,100403
17,880578
14,880578
5,880578
8,124298
14,124298
11,124298
4,124298
1,80745
2,80745
4,80745
8,300051
14,300051
11,300051
1,1712170
17,1712170
12,1712170
5,1712170
17,119668
14,119668
12,119668
5,119668
8,1415283
9,1415283
3,1415283
20,104427
17,104427
14,104427
14,443701
12,443701
4,443701
5,443701
8,327679
9,327679
3,327679
11,327679
20,3322364
14,3322364
16,3322364
1,1600195
12,1600195
5,1600195
2,361089
7,361089
8,361089
9,361089
19,361089
8,185014
14,185014
1,426592
8,426592
4,426592
5,426592
17,1235522
14,1235522
5,1235522
8,257516
18,257516
1,1547234
17,1547234
5,1547234
1,2967224
8,2967224
17,2967224
2,240510
14,240510
11,240510
19,240510
1,1904996
17,1904996
11,1904996
5,1904996
8,360201
11,360201
16,360201
8,492389
9,492389
1,1438173
18,1438173
4,1438173
1,85811
2,85811
3,85811
14,891527
5,891527
19,891527
1,99587
14,99587
5,99587
19,99587
8,841046
21,841046
14,120824
1,244000
13,244000
20,962736
14,962736
15,962736
11,962736
1,365929
17,365929
12,365929
5,365929
14,478304
3,478304
1,120724
8,120724
5,120724
1,304711
12,304711
5,304711
1,450314
17,450314
14,450314
5,450314
1,383060
2,383060
9,383060
4,383060
2,3488710
20,3488710
14,3488710
5,3488710
1,120479
2,120479
3,120479
8,401445
14,401445
11,401445
17,1474684
14,1474684
12,1474684
5,1474684
14,105211
17,106469
14,106469
1,120152
14,120152
4,120152
5,120152
17,280665
14,280665
12,280665
5,280665
20,81059
14,81059
15,81059
19,81059
2,113362
14,113362
11,113362
19,113362
14,134154
11,134154
19,134154
13,134154
14,1164999
1,1321869
2,1321869
11,1321869
4,1321869
1,416496
8,416496
17,416496
13,416496
17,490087
14,490087
1,1790864
12,1790864
4,1790864
5,1790864
8,2358925
14,106226
11,106226
14,414993
4,414993
1,163579
2,163579
8,163579
14,163579
5,163579
1,1656186
17,1656186
14,1656186
5,1656186
2,876563
7,876563
9,876563
3,876563
14,2726560
11,2726560
2,167203
14,167203
11,167203
8,1540128
11,1540128
16,1540128
20,2304771
14,2304771
15,2304771
20,82979
14,82979
15,82979
11,82979
14,104257
5,104257
1,242445
8,242445
17,242445
14,242445
5,242445
1,208003
8,208003
17,208003
2,3148834
7,3148834
8,3148834
9,3148834
3,3148834
1,1093357
2,1093357
18,1093357
4,1093357
5,1093357
14,1800741
21,1800741
11,1800741
17,204626
18,204626
12,204626
5,204626
1,330793
17,330793
14,330793
5,330793
14,380389
11,380389
16,380389
1,1656190
17,1656190
5,1656190
8,120797
14,120797
11,120797
1,86190
2,86190
3,86190
4,86190
1,483607
4,483607
5,483607
14,976051
11,976051
8,1655460
8,319343
9,319343
3,319343
11,319343
14,117333
3,117333
11,117333
4,117333
2,281373
8,281373
9,281373
16,281373
8,96061
14,96061
3,96061
8,457510
9,457510
16,457510
8,1478338
11,1478338
8,1245492
3,1245492
18,145531
20,203019
14,203019
1,1135084
17,1135084
5,1135084
8,1931435
1,1464174
8,1464174
17,1464174
12,945513
4,945513
5,945513
2,106246
20,106246
14,106246
5,106246
12,481369
5,481369
1,1981107
2,1981107
14,1981107
9,1981107
1,78723
8,78723
19,78723
14,418647
9,418647
16,418647
17,399146
14,399146
5,399146
1,388482
17,388482
5,388482
1,114214
5,114214
13,114214
8,323033
11,323033
14,163988
5,163988
1,1053424
17,1053424
4,1053424
5,1053424
1,372873
14,372873
3,372873
18,372873
5,372873
8,115725
9,115725
3,115725
8,790628
7,118829
8,118829
9,118829
3,118829
10,118829
14,150216
14,452624
12,452624
5,452624
1,306892
2,306892
8,306892
3,306892
11,306892
14,78788
19,78788
8,1322312
11,1322312
14,113862
21,113862
1,3014866
17,3014866
14,3014866
12,3014866
4,3014866
5,3014866
20,89755
14,89755
11,89755
14,1907668
5,1907668
1,79574
2,79574
4,79574
5,79574
2,2278388
8,2278388
17,2278388
14,2278388
14,252501
12,252501
8,99052
3,99052
18,99052
5,99052
17,186151
14,186151
12,186151
4,186151
5,186151
1,1289401
8,1289401
3,1289401
4,1289401
2,1524930
8,1524930
8,113161
17,113161
5,113161
8,299658
17,299658
10,299658
8,142342
14,142342
8,252866
2,114709
7,114709
8,114709
9,114709
3,114709
1,111257
2,111257
17,111257
5,111257
14,1606389
11,1606389
14,1244659
20,210945
14,210945
16,210945
1,99810
2,99810
5,99810
20,1327773
14,1327773
8,101272
3,101272
2,112281
8,112281
8,247638
9,247638
11,247638
8,116313
17,114369
14,114369
12,114369
5,114369
1,1136608
4,1136608
5,1136608
2,345950
7,345950
8,345950
9,345950
3,345950
17,327056
14,327056
12,327056
5,327056
14,405159
16,405159
8,122933
17,122933
14,332280
11,332280
8,988595
11,988595
8,1114677
14,1114677
9,1114677
21,1114677
11,1114677
2,213203
7,213203
8,213203
9,213203
11,213203
14,102713
11,102713
14,110322
11,110322
19,110322
13,110322
14,1193138
11,1193138
8,257360
14,257360
8,1588173
18,1588173
11,1588173
1,1276104
17,1276104
14,1276104
4,1276104
5,1276104
8,231775
3,231775
8,112431
14,112431
9,112431
8,1535438
14,1535438
11,1535438
8,800039
14,800039
11,800039
14,758745
16,758745
1,430105
17,430105
14,430105
12,430105
5,430105
8,871426
11,871426
14,119313
11,119313
8,901476
11,901476
2,364751
8,364751
12,364751
8,337563
3,337563
11,337563
8,1605783
3,1605783
11,1605783
2,1821658
7,1821658
8,1821658
9,1821658
20,221027
17,221027
14,221027
14,139462
11,139462
1,98382
2,98382
4,98382
5,98382
8,308506
9,308506
3,308506
16,308506
8,110622
17,110622
1,90264
2,90264
5,90264
7,312004
8,312004
9,312004
12,312004
